Flags,Pack,Image,Author,Difficulty,English,Spanish,German,French,Netherlands,Italian,Russian,Portuguese,Swedish,Danish,Norwegian,Finnish,Turkish,Polish,Greek,Czech,Lithuanian,Latvian,Estonian,Korean,Hungarian
,3,PALM.JPG,,2,PALM,PALMA,HANDFLÄCHE,PAUME,PALM,PALMO,ЛАДОНЬ,,HANDFLATA,HÅNDFLADE,PALME,KÄMMEN,,DŁOŃ,ΠΑΛΑΜΗ,DLAŇ,DELNAS,,,,TENYÉR
,3,PANAMA HAT.JPG,,1,PANAMA HAT,SOMBRERO PANAMÁ,PANAMAHUT,CHAPEAU PANAMA,PANAMAHOED,CAPPELLO PANAMA,ПАНАМА,,PANAMAHATT,PANAMAHAT,PANAMAHATT,PANAMAHATTU,,PANAMA,ΚΑΠΕΛΟ ΠΑΝΑΜΑ,KLOBOUK,PANAMA,,,,PANAMAKALAP
,3,PARABOLA.JPG,,2,PARABOLA,PARÁBOLA,PARABEL,PARABOLE,PARABOOL,PARABOLA,ПАРАБОЛА,,PARABOL,PARABEL,PARABEL,PARAABELI,,PARABOLA,ΠΑΡΑΒΟΛΗ,PARABOLA,PARABOLĖ,,,,PARABOLA
,3,PARALLEL BARS.JPG,,2,PARALLEL BARS,PARALELAS,PARALLELBARREN,BARRES PARALLÈLES,BRUG,PARALLELE,БРУСЬЯ,,PARALLELLA,BARRE,SKTRANKE,NOJAPUUT,,DRĄŻKI RÓWNOLEGŁE,ΔΙΖΥΓΟ,BRADLA,LYGIAGRETĖS,,,,PÁRHUZAMOS RUDAK
,3,PARCHMENT.JPG,,2,PARCHMENT,PERGAMINO,PERGAMENT,PARCHEMIN,PERKAMENT,PERGAMENA,ПЕРГАМЕНТ,,PERGAMENT,PERGAMENT,PERGAMENT,PERGAMENTTI,,PERGAMIN,ΠΕΡΓΑΜΗΝΗ,PERGAMEN,PERGAMENTAS,,,,PERGAMEN
,3,PARKING.JPG,,1,PARKING,APARCAMIENTO,PARKPLATZ,PARKING,PARKEREN,PARCHEGGIO,ПАРКОВКА,,PARERING,PARKERING,PARKERING,PYSÄKÖINTI,,PARKING,ΣΤΑΘΜΕΥΣΗ,PARKOVIŠTĚ,PAKUOTĖ,,,,PARKOLÓ
,3,PARODY.JPG,,2,PARODY,PARODIA,PARODIE,PARODIE,PARODIE,PARODIA,ПАРОДИЯ,,PARODI,PARODI,PARODI,PARODIA,,PARODIA,ΠΑΡΩΔΙΑ,PARODIE,PARODIJA,,,,PARÓDIA
,3,PASS.JPG,,2,PASS,PASE,PASS,LAISSEZ-PASSER,PAS,PASS,ПРОПУСК,,PASS,ADGANGSTEGN,PASS,PASSI,,PRZEPUSTKA,ΠΑΣΟ,PROPUSTKA,LEIDIMAS,,,,BELÉPŐ
,3,PASSENGERS.JPG,,2,PASSENGERS,PASAJEROS,PASSAGIERE,PASSAGERS,PASSAGIERS,PASSEGGERI,ПАССАЖИРЫ,,PASSAGERARE,PASSAGERER,PASSASJERER,MATKUSTAJAT,,PASAŻEROWIE,ΕΠΙΒΑΤΕΣ,PASAŽÉŘI,KELEIVIAI,,,,UTASOK
,3,PAST.JPG,,2,PAST,PASADO,VERGANGENHEIT,PASSÉ,VERLEDEN,PASSATO,ПРОШЛОЕ,,DÅTID,FORTID,FORTIDEN,MENNEISYYS,,PRZESZŁOŚĆ,ΤΟ ΠΑΡΕΛΘΟΝ,MINULOST,PRAEITIS,,,,MÚLT
,3,PASTURE.JPG,,2,PASTURE,PASTOS,WEIDE,PÂTURAGES,WEILAND,PASCOLO,ПАСТБИЩЕ,,HAGE,GRÆSGANG,BEITE,LAIDUN,,PASTWISKO,ΒΟΣΚΗ,PASTVA,GANYKLA,,,,LEGELŐ
,3,PATINA.JPG,,3,PATINA,PÁTINA,PATINA,PATINE,PATINA,PATINA,ПАТИНА,,PATINA,PATINA,PATINA,PATINA,,PATYNA,ΠΑΤΙΝΑ,PATINA,PATINA,,,,PATINA
,3,PATTYPAN SQUASH.JPG,,2,PATTYPAN SQUASH,CALABAZA PATTYPAN,BISCHOFSMÜTZE,PÂTISSON,PATISSON,ZUCCA BIANCA,ПАТИССОН,,PATTYPANSQUASH,PATTYPANSQUASH,PATTYPAN SQUASH,KIEKKOKURPITSA,,PATISON,ΣΚΟΥΟΣ ΡΑΤΤΥΡΑΝ,TYKEV,PATISONAS,,,,CSILLAGTÖK
,3,PEANUTS.JPG,,2,PEANUTS,CACAHUETES,ERDNÜSSE,CACAHUÈTE,PINDA'S,ARACHIDI,АРАХИС,,JORDNÖTTER,JORDNØDDER,PEANØTTER,MAAPÄHKINÄT,,FISTASZKI,ΦΥΣΤΙΚΙΑ,ARAŠÍDY,ARACHISAS,,,,MOGYORÓ
,3,PEAT.JPG,,3,PEAT,TURBA,TORF,TOURBE,TURF,TORBA,ТОРФ,,TORV,TØRV,TORV,TURVE,,TORF,ΤΥΡΦΗ,RAŠELINA,DURPĖS,,,,TŐZEG
,3,PECAN NUTS.JPG,,2,PECAN NUTS,PACANAS,PEKANNÜSSE,NOIX DE PÉCAN,PECANNOTEN,NOCE PECAN,ПЕКАН,,PECANNÖTTER,PEKANNØDDER,PEKANNØTTER,PEKAANIPÄHKINÄ,,ORZECHY PEKAN,ΚΑΡΥΔΙΑ ΠΕΚΑΝ,PEKAN,PEKANAI,,,,PEKÁNDIÓ
,3,PEDIATRICIAN.JPG,,2,PEDIATRICIAN,PEDIATRA,KINDERARZT,PÉDIATRE,KINDERARTS,PEDIATRA,ПЕДИАТР,,BARNLÄKARE,BØRNELÆGE,BARNELEGE,LASTENLÄÄKÄRI,,PEDIATRA,ΠΑΙΔΙΑΤΡΟΣ,PEDIATR,PEDIATRAS,,,,GYERMEKORVOS
,3,PEDICURE.JPG,,2,PEDICURE,PEDICURA,PEDIKÜRE,PÉDICURIE,PEDICURE,PEDICURE,ПЕДИКЮР,,PEDICYR,FODBEHANDLING,PEDIKYR,PEDIKYYRI,,PEDICURE,ΠΕΝΤΙΚΙΟΥΡ,PEDIKÚRA,PEDIKIŪRAS,,,,PEDIKŰR
,3,PEEL.JPG,,2,PEEL,MONDA,SCHÄLEN,ÉPLUCHURES,SCHILLEN,BUCCIA,КОЖУРА,,SKALA,SKRÆL,SKRELLE,KUORIA,,OBIERAĆ,ΦΛΟΥΔΑ,SLUPKA,ODA,,,,HÁMOZ
,3,PEELER.JPG,,2,PEELER,PELADOR,SCHÄLER,ÉPLUCHEUR,DUNSCHILLER,PELAPATATE,ОВОЩЕЧИСТКА,,POTATISSKALARE,SKRÆLLEKNIV,POTETSKRELLER,KUORIMAVEITSI,,OBIERACZKA,ΞΕΦΛΟΥΔΙΣΤΗΣ,ŠKRABKA,SKUTIKLIS,,,,HÁMOZÓKÉS
,3,PENTAGON.JPG,,2,PENTAGON,PENTÁGONO,FÜNFECK,PENTAGONE,VIJFHOEK,PENTAGONO,ПЯТИУГОЛЬНИК,,PENTAGON,FEMKANT,FEMKANT,VIISIKULMIO,,PIĘCIOKĄT,ΠΕΝΤΑΓΩΝΟ,PĚTIŮHELNÍK,PENKIAKRAŠTIS,,,,ÖTSZÖG
,3,PEONY 2.JPG,,3,PEONY,PEONÍA,PFINGSTROSE,PIVOINE,PIOEN,PEONIA,ПИОН,,PION,PÆON,PEON,PIONI,,PEONIA,ΠΑΙΩΝΙΑ,PIVOŇKA,BIJŪNAS,,,,BAZSARÓZSA
,3,PEPPER SHAKER.JPG,,1,PEPPER SHAKER,PIMENTERO,PFEFFERSTREUER,POIVRIER,PEPER,PEPIERA,ПЕРЕЧНИЦА,,PEPPARKAR,PEBERBØSSE,PEPPERBØSSE,PIPPURISIROTIN,,PIEPRZNICZKA,ΠΙΠΕΡΟΔΟΧΕΙΟ,PEPŘENKA,PIPIRINĖ,,,,BORSSZÓRÓ
,3,PEPPERED.JPG,,2,PEPPERED,SALPIMENTADO,GEPFEFFERT,POIVRÉ,GEPEPERD,PEPATO,ПЕРЧЕННЫЙ,,PEPPRAD,PEBRET,PEPRET,PIPPUROITU,,PIEPRZ,ΠΙΠΕΡΩΤΟ,OPEPŘENÝ,PIPIRINTAS,,,,BORSOZOTT
,3,PERFORMANCE (speed).JPG,,2,PERFORMANCE,RENDIMIENTO,LEISTUNG,PERFORMANCES,PRESTATIE,POTENZA,ПРОИЗВОДИТЕЛЬНОСТЬ,,PRESTANDA,YDELSE,YTELSE,SUORITUSKYKY,,WYDAJNOŚĆ,ΕΠΙΔΟΣΗ,VÝKON,NAŠUMAS,,,,TELJESÍTMÉNY
,3,PERGOLA.JPG,,4,PERGOLA,PÉRGOLA,LAUBENGANG,PERGOLA,PERGOLA,PERGOLA,ПЕРГОЛА,,PERGOLA,PERGOLA,PERGOLA,PERGOLA,,PERGOLA,ΚΛΗΜΑΤΑΡΙΑ,PERGOLA,PERGOLĖ,,,,PERGOLA
,3,PHASE.JPG,,2,PHASE,FASE,PHASE,PHASE,FASE,FASE,ФАЗА,,FAS,FASE,FASE,VAIHE,,FAZA,ΦΑΣΗ,FÁZE,FAZĖ,,,,FÁZIS
,3,PHOTOGRAPHER.JPG,,1,PHOTOGRAPHER,FOTÓGRAFO,FOTOGRAF,PHOTOGRAPHE,FOTOGRAAF,FOTOGRAFO,ФОТОГРАФ,,FOTOGRAF,FOTOGRAF,FOTOGRAF,VALOKUVAAJA,,FOTOGRAF,ΦΩΤΟΓΡΑΦΟΣ,FOTOGRAF,FOTOGRAFAS,,,,FÉNYKÉPÉSZ
,3,PICCOLO.JPG,,4,PICCOLO,FLAUTÍN,PICCOLOFLÖTE,PICCOLO,PICCOLO,OTTAVINO,ФЛЕЙТА,,PICCOLO,PICCOLOFLØJTE,PIKKOLO,PICCOLO,,PICCOLO,ΠΙΚΟΛΟ,PIKOLA,FLEITA,,,,PIKOLÓ
,3,PIGGYBANK.JPG,,2,PIGGYBANK,HUCHA,SPARBÜCHSE,TIRELIRE,SPAARPOT,SALVADANAIO,КОПИЛКА,,SPARGRIS,SPAREBØSSE,SPAREBØSSE,SÄÄSTÖLIPAS,,SKARBONKA,ΚΟΥΜΠΑΡΑΣ,KASIČKA,TAUPYKLĖ,,,,MALACPERSELY
,3,PILE (fabric).JPG,,2,PILE,PILA,FLOR,TAS,POOL,TAPPETO SHAGGY,ВОРС,,LUGG,LUV,HAUG,NUKKA,,WŁOSIE,ΣΩΡΟΣ,HROMADA,KRŪVA,,,,BÁRSONY(SZÖVET)
,3,PILLOW CASE.JPG,,2,PILLOW CASE,FUNDA DE ALMOHADA,KISSENBEZUG,TAIE D'OREILLER,KUSSENSLOOP,FEDERA,НАВОЛОЧКА,,ÖRNGOTT,PUDDEBETRÆK,PUTETREKK,TYYNYLIINA,,POSZEWKA,ΜΑΞΙΛΑΡΟΘΗΚΗ,POVLAK,UŽVALKALAS,,,,PÁRNAHUZAT
,3,PINA COLADA.JPG,,2,PINA COLADA,PIÑA COLADA,PIÑA COLADA,PINA COLADA,PINA COLADA,PIÑA COLADA,ПИНА КОЛАДА,,PINA COLADA,PINA COLADA,PINA COLADA,PINA COLADA,,PINA COLADA,ΠΙΝΑ ΚΟΛΑΝΤΑ,PIŇAKOLÁDA,PINA KOLADA,,,,PINA COLADA
,3,PINCH.JPG,,2,PINCH,PELLIZCAR,ZWICKEN,PINCER,KNEEP,PIZZICOTTO,ЩИПАТЬ,,NYPA,NAP,KLYPE,NIPISTÄÄ,,USZCZYPNIĘCIE,ΤΣΙΜΠΗΜΑ,ŠTIPNUTI,ŽNAIBYTI,,,,CSÍPÉS
,3,PISTACHIO.JPG,,2,PISTACHIO,PISTACHO,PISTAZIE,PISTACHE,PISTACHE,PISTACCHI,ФИСТАШКИ,,PISTAGE,PISTACHIO,PISTASJ,PISTAASI,,PISTACJE,ΦΙΣΤΙΚΙ,PISTÁCIE,PISTACIJOS,,,,PISZTÁCIA
,3,PISTON.JPG,,2,PISTON,PISTÓN,KOLBEN,PISTON,ZUIGER,PISTONE,ПОРШЕНЬ,,KOLV,STEMPEL,STEMPEL,MÄNTÄ,,TŁOK,ΕΜΒΟΛΟ,PÍST,STŪMOKLIS,,,,DUGATTYÚSZÁR
,3,PITCHER (jug).JPG,,2,PITCHER,JARRA,KRUG,CRUCHE,KAN,LATTIERA,МОЛОЧНИК,,KANNA,KANDE,MUGGE,KANNU,,DZBANEK,ΚΑΝΑΤΑ,DŽBÁNEK,ĄSOTIS,,,,KANCSÓ
,3,PIZZA.JPG,,1,PIZZA,PIZZA,PIZZA,PIZZA,PIZZA,PIZZA,ПИЦЦА,,PIZZA,PIZZA,PIZZA,PIZZA,,PIZZA,ΠΙΤΣΑ,PIZZA,PICA,,,,PIZZA
,3,PLATINUM.JPG,,2,PLATINUM,PLATINO,PLATIN,PLATINE,PLATINA,PLATINO,ПЛАТИНА,,PLATINUM,PLATINUM,PLATINA,PLATINA,,PLATYNA,ΠΛΑΤΙΝΑ,PLATINA,PLATINA,,,,PLATINA
,3,PLATTER.JPG,,2,PLATTER,FUENTE,FLACHE SCHALE,PLAT,SCHOTEL,PIATTO DA PORTATA,БЛЮДО,,FAT,FAD,FAT,TARJOTIN,,PÓŁMISEK,ΠΙΑΤΕΛΑ,PODNOS,PATIEKALAS,,,,LAPOS TÁNYÉR
,3,PODIUM.JPG,,2,PODIUM,PODIO,PODIUM,PODIUM,PODIUM,PODIO,ТРИБУНА,,PODIUM,PODIUM,PODIET,KOROKE,,MÓWNICA,ΕΞΕΔΡΑ,PÓDIUM,PAKYLA,,,,EMELVÉNY
,3,POLENTA.JPG,,3,POLENTA,POLENTA,POLENTA,POLENTA,POLENTA,POLENTA,ПОЛЕНТА,,POLENTA,POLENTA,POLENTA,POLENTA,,POLENTA,ΠΟΛΕΝΤΑ,POLENTA,LĘŠIAI,,,,POLENTA
,3,POLLEN.JPG,,2,POLLEN,POLEN,POLLEN,POLLEN,STUIFMEEL,POLLINE,ПЫЛЬЦА,,POLLEN,POLLEN,POLLEN,SIITEPÖLY,,PYŁKI,ΓΥΡΗ,PYL,ŽIEDADULKĖS,,,,POLLEN
,3,POM POM.JPG,,2,POM POM,POMPÓN,BOMMEL,POMPON,POM,POMPON,ПОМПОН,,GARNBOLL,POMPON,POMPON,POM-POM,,POMPON,ΠΟΜ ΠΟΜ,BAMBULE,BUMBULAI,,,,POMPOM
,3,POMACE.JPG,,3,POMACE,HOLLEJO,TRESTER,GRIGNON,APPELPULP,SANSA,ЖМЫХ,,MOS,PRESSERESTER,PRESSRESTER,MASSA,,WYTŁOKI,ΠΥΤΗΝΕΛΑΙΟ,SLUPKY,IŠSPAUDOS,,,,ALMATÖRKÖLY
,3,POOL.JPG,,1,POOL,PISCINA,SCHWIMMBECKEN,PISCINE,ZWEMBAD,PISCINA,БАССЕЙН,,POOL,POOL,BASENG,ALLAS,,BASEN,ΠΙΣΙΝΑ,BAZÉN,BASEINAS,,,,MEDENCE
,3,POPCORN.JPG,,1,POPCORN,PALOMITAS,POPCORN,POP-CORN,POPCORN,POP-CORN,ПОПКОРН,,POPCORN,POPCORN,POPKORN,PAUKKUMAISSI,,POPCORN,ΠΟΠ ΚΟΡΝ,POPCORN,SPRAGĖSIAI,,,,PATTOGATOTT KUKORICA
,3,POPPY SEEDS.JPG,,2,POPPY SEEDS,PIPAS DE AMAPOLA,MOHNSAMEN,GRAINES DE PAVOT,PAPAVERZAAD,SEMI DI PIOPPO,МАК,,SESAMFRÖN,VALMUEFRØ,VALMUEFRØ,UNIKONSIEMENET,,MAK,ΣΠΟΡΟΙ ΠΑΠΑΡΟΥΝΑΣ,MÁK,AGUONOS,,,,MÁK
,3,PORCH.JPG,,2,PORCH,PORCHE,VERANDA,PORCHE,VERANDA,PORTICO,КРЫЛЬЦО,,VERANDA,VERANDA,VERANDA,KUISTI,,WERANDA,ΒΕΡΑΝΤΑ,VERANDA,PRIEANGIS,,,,TORNÁC
,3,PORTAL.JPG,,2,PORTAL,PORTAL,PORTAL,PORTAIL,PORTAAL,PORTALE,ПОРТАЛ,,PORTAL,PORTAL,PORTAL,PORTAALI,,PORTAL,ΠΥΛΗ,PORTÁL,PORTALAS,,,,KAPU
,3,POSTCARD.JPG,,1,POSTCARD,POSTAL,POSTKARTE,CARTE POSTALE,BRIEFKAART,CARTOLINA,ОТКРЫТКА,,VYKORT,POSTKORT,POSTKORT,POSTIKORTTI,,POCZTÓWKA,ΚΑΡΤ ΠΟΣΤΑΛ,POHLEDNICE,ATVIRUKAS,,,,KÉPESLAP
,3,PRAGUE.JPG,,2,PRAGUE,PRAGA,PRAG,PRAGUE,PRAAG,PRAGA,ПРАГА,,PRAG,PRAG,PRAHA,PRAHA,,PRAGA,ΠΡΑΓΑ,PRAHA,PRAHA,,,,PRÁGA
,3,PRESS (news).JPG,,2,PRESS,PRENSA,PRESSE,PRESSE,PERS,STAMPA,ПРЕССА,,PRESS,PRESSE,PRESSE,LEHDISTÖ,,PRASA,ΤΥΠΟΣ,TISK,ŽINIASKLAIDA,,,,SAJTÓ
,3,PRESSER FOOT.JPG,,3,PRESSER FOOT,PEDAL,NÄHFUSS,PIED PRESSEUR,NAAIVOET,PIEDINO,ЛАПКА,,PRESSARFOT,TRYKFOD,SYMASKIN FOT,PAININJALKA,,STOPKA,ΠΕΛΜΑ ΠΙΕΣΗΣ,ŠICÍ PATKA,SPAUSTUKAS,,,,VARRÓTALP
,3,PRINCE.JPG,,1,PRINCE,PRÍNCIPE,PRINZ,PRINCE,PRINS,PRINCIPE,ПРИНЦ,,PRINS,PRINS,PRINS,PRINSSI,,KSIĄŻĘ,ΠΡΙΓΚΙΠΑΣ,PRINC,PRINCAS,,,,HERCEG
,3,PRINTING.JPG,,2,PRINTING,IMPRESIÓN,DRUCK,IMPRESSION,AFDRUKKEN,STAMPA,ПЕЧАТЬ,,TRYCKER,TRYKKER,TRYKKING,PAINO,,DRUK,ΕΚΤΥΠΩΣΗ,TISK,SPAUDA,,,,NYOMTATÁS
,3,PROBE.JPG,,3,PROBE,SONDA,SONDE,CROCHET,SONDE,SONDA,ЗОНД,,TANDSKRAPA,SENSOR,SONDE,KOETIN,,ZGŁĘBNIK,ΕΞΕΤΑΣΗ,SONDA,ZONDAS,,,,SZONDA
,3,PUDDING.JPG,,2,PUDDING,PUDIN,PUDDING,PUDDING,PUDDING,PUDDING,ПУДИНГ,,RISGRYNSGRÖT,BUDDING,PUDDING,RIISIVANUKAS,,PUDDING,ΠΟΥΤΙΓΚΑ,NÁKYP,PUDINGAS,,,,PUDING
,3,PULL UP.JPG,,2,PULL UP,SUBIR,KLIMMZUG,MUSCULATION,OPTREKKEN,SOLLEVAMENTO,ПОДТЯГИВАНИЕ,,ARMHÄVNING,ARMHÆVNING,PULL UP,LEUANVETO,,PODCIĄGANIE,ΕΛΞΕΙΣ,PŘITAHOVÁNI,PRISITRAUKTI,,,,HÚZÓDZKODÁS
,3,PUMICE.JPG,,2,PUMICE,PIEDRA PÓMEZ,BIMSSTEIN,PIERRE PONCE,PUIMSTEEN,PIETRA POMICE,ПЕМЗА,,PIMPSTEN,PIMPSTEN,PIMPSTEIN,HOHKAKIVI,,PUMEKS,ΕΛΑΦΡΟΠΕΤΡΑ,PEMZA,PEMZA,,,,HABKŐ
,3,PUNCH CARD.JPG,,3,PUNCH CARD,TARJETA PERFORADA,LOCHKARTE,CARTE PERFORÉE,PONSKAART,SCHEDA PERFORATA,ПЕРФОКАРТА,,HÅLKORT,HULKORT,HULLKORT,REIKÄKORTTI,,KARTA DZIURKOWANA,ΔΕΛΤΙΟ ΔΙΑΡΤΗΣΗΣ,ŠTÍTEK,PERFOKORTA,,,,LYUKKÁRTYA
,3,PUNCHING.JPG,,2,PUNCHING,PERFORAR,STANZEN,POINÇON,PONSEN,PERFORAZIONE,ПЕРФОРАЦИЯ,,STANS,UDSTANSE,STANSING,LÄVISTYS,,PERFORACJA,ΔΙΑΤΡΗΣΗ,PRŮRAZ,PERFORACIJA,,,,LYUKASZTÁS
,3,PUPIL.JPG,,2,PUPIL,PUPILA,PUPILLE,PUPILLE,PUPIL,PUPILLA,ЗРАЧОК,,PUPILL,PUPIL,PUPILLE,PUPILLI,,ŹRENICA,ΚΟΡΗ ΜΑΤΙΟΥ,ZORNICE,RAINELĖ,,,,PUPILLA
,3,PUZZLE 2.JPG,,2,PUZZLE,ROMPECABEZAS,RÄTSEL,CASSE-TÊTE,PUZZEL,ENIGMA,ЗАГАДКА,,PUSSEL,PUSLESPIL,OPPGAVE,ARVOITUS,,ŁAMIGŁÓWKA,ΠΑΖΛ,PUZZLE,DĖLIONĖ,,,,LOGIKAI JÁTÉK
,3,QUAD BIKE.JPG,,1,QUAD BIKE,QUAD,QUAD,QUAD,QUAD,QUAD,КВАДРОЦИКЛ,,FYRHJULING,QUAD BIKE,4-HJULING,MÖNKIJÄ,,QUAD,4ΤΡΟΧΟ ΣΚΟΥΤΕΡ,ČTYŘKOLKA,KETURRATIS,,,,QUAD
,3,QUEEN.JPG,,2,QUEEN,REINA,KÖNIGIN,REINE,KONINGIN,REGINA,КОРОЛЕВА,,DROTTNING,DRONNING,DRONNING,KUNINGATAR,,KRÓLOWA,ΒΑΣΙΛΙΣΣΑ,KRÁLOVNA,KARALIENĖ,,,,KIRÁLYNŐ
,3,QUEUE.JPG,,2,QUEUE,COLA,WARTESCHLANGE,QUEUE,RIJ,CODA,ОЧЕРЕДЬ,,KÖ,KØ,KØEN,JONO,,KOLEJKA,ΟΥΡΑ,NA TAHU,EILĖ,,,,SOR
,3,QUICKSAND.JPG,,2,QUICKSAND,ARENAS MOVEDIZAS,TREIBSAND,SABLE MOUVANT,DRIJFZAND,SABBIE MOBILI,ЗЫБУЧИЙ ПЕСОК,,KVICKSAND,KVIKSAND,KVIKKSAND,JUOKSUHIEKKA,,RUCHOME PIASKI,ΚΙΝΟΥΜΕΝΗ ΑΜΜΟΣ,TEKUTÝ PÍSEK,DRIBSMĖLIS,,,,FOLYÓS HOMOK
,3,QUILTED.JPG,,2,QUILTED,ACOLCHADO,GESTEPPT,MATELASSÉ,GECAPITONNEERD,TRAPUNTATO,СТЕГАНЫЙ,,QUILTAD,VATTERET,VATTERT,TIKATTU,,PIKOWANA,ΚΑΠΙΤΟΝΕ,PROŠÍVANÝ,DYGSNIUOTAS,,,,STEPPELT
,3,RADIO.JPG,,1,RADIO,RADIO,RADIO,RADIO,RADIO,RADIO,РАДИО,,RADIO,RADIO,RADIO,RADIO,,RADIO,ΡΑΔΙΟΦΩΝΟ,RÁDIO,RADIJAS,,,,RÁDIÓ
,3,RAFTERS.JPG,,3,RAFTERS,CABIO,DACHSPARREN,CHEVRONS,BALKEN,TRAVE,СТРОПИЛА,,TAKSTOLAR,TAGSPÆR,,KATTOTUOLIT,,KROKWIE,ΔΟΚΟΙ,KROKEV,GEGNĖS,,,,SZARUFÁK
,3,RAGE 2.JPG,,2,RAGE,RABIA,WUT,RAGE,WOEDE,RABBIA,БЕШЕНСТВО,,ILSKA,RASERI,RASERI,RAIVO,,GNIEW,ΟΡΓΗ,ZUŘIVOST,ĮSIŪTIS,,,,DÜH
,3,RAISINS.JPG,,1,RAISINS,PASAS,ROSINEN,RAISINS SECS,ROZIJNEN,UVETTA,ИЗЮМ,,RUSSIN,ROSINER,ROSINER,RUSINAT,,RODZYNKI,ΣΤΑΦΙΔΕΣ,ROZINKY,RAZINOS,,,,MAZSOLA
,3,RALLY.JPG,,2,RALLY,RALLY,RALLYE,RALLYE,RALLY,RALLY,РАЛЛИ,,RALLY,RALLY,RALLY,RALLI,,RAJD,ΡΑΛΙ,RALLYE,RALIS,,,,RALLY
,3,RAMADAN.JPG,,3,RAMADAN,RAMADÁN,RAMADAN,RAMADAN,RAMADAN,RAMADAN,РАМАДАН,,RAMADAN,RAMADAN,RAMADAN,RAMADAN,,RAMADAN,ΡΑΜΑΖΑΝΙ,RAMADÁN,RAMADANAS,,,,RAMADÁN
,3,RAMP.JPG,,2,RAMP,RAMPA,RAMPE,RAMPES,OPRIT,RAMPA,ПАНДУС,,RAMP,RAMPE,RAMPE,RAMPPI,,PODJAZD,ΡΑΜΠΑ,RAMPA,RAMPA,,,,RÁMPA
,3,RAPPER.JPG,,2,RAPPER,RAPERO,RAPPER,RAPPEUR,RAPPER,CANTANTE RAP,РЭПЕР,,RAPPARE,RAPPER,RAPPER,RÄPPÄRI,,RAPER,ΡΑΠΕΡ,RAPER,REPERIS,,,,RAPPER
,3,REACTION.JPG,,2,REACTION,REACCIÓN,REAKTION,RÉACTION,REACTIE,REAZIONE,РЕАКЦИЯ,,REAKTION,REAKTION,REAKSJON,REAKTIO,,REAKCJA,ΑΝΤΙΔΡΑΣΗ,REAKCE,REAKCIJA,,,,KÉMIAI REAKCIÓ
,3,READING.JPG,,2,READING,LEER,LESEN,LECTURE,LEZEN,LETTURA,ЧИТАТЬ,,LÄSNING,LÆSER,LESE,LUKEMINEN,,CZYTANIE,ΑΝΑΓΝΩΣΗ,ČTENÍ,SKAITYTI,,,,OLVASÁS
,3,REBAR.JPG,,3,REBAR,ACERO CORRUGADO,BEWEHRUNGSSTAB,BARRE D'ARMATURE,WAPENING,ARMATURA,АРМАТУРА,,ARMERING,ARMERINGSSTANG,ARMERINGSJERN,RAUDOITUS,,ZBROJENIE,ΡΑΒΔΟΣ,ROXOR,ARMATŪRA,,,,BETONVAS
,3,RELAY RACE.JPG,,2,RELAY RACE,CARRERA DE RELEVOS,STAFFELLAUF,COURSE DE RELAIS,ESTAFETTE,STAFFETTA,ЭСТАФЕТА,,STAFETT,STAFETLØB,STAFETT,VIESTIJUOKSU,,SZTAFETA,ΣΚΥΤΑΛΟΔΡΟΜΙΑ,ŠTAFETA,ESTAFETĖ,,,,VÁLTÓFUTÁS
,3,REMBRANDT.JPG,,4,REMBRANDT,REMBRANDT,REMBRANDT,REMBRANDT,REMBRANDT,REMBRANDT,РЕМБРАНДТ,,REMBRANDT,REMBRANDT,REMBRANDT,REMBRANDT,,REMBRANDT,ΡΕΜΠΡΑΝΤ,REMBRANDT,REMBRANDTAS,,,,REMBRANDT
,3,RENAISSANCE.JPG,,4,RENAISSANCE,RENACIMIENTO,RENAISSANCE,RENAISSANCE,RENAISSANCE,RINASCIMENTO,РЕНЕССАНС,,RENAISSANCE,RENÆSSANCE,RENESSANS,RENESSANSSI,,RENESANS,ΑΝΑΓΕΝΝΗΣΗ,RENESANCE,RENESANSAS,,,,RENESZÁNSZ
,3,RENEWABLE.JPG,,2,RENEWABLE,RENOVABLE,ERNEUERBAR,RENOUVELABLE,HERNIEUWBAAR,RINNOVABILE,ВОЗОБНОВЛЯЕМЫЙ,,FÖRNYBAR,VEDVARENDE,FORNYBAR,UUDISTUVA,,ODNAWIALNE,ΑΝΑΝΕΩΣΙΜΕΣ ΠΗΓΕΣ,OBNOVITELNÝ,ATNAUJINAMAS,,,,MEGÚJULÓ
,3,RENOVATION.JPG,,2,RENOVATION,RENOVACIÓN,RENOVIERUNG,RÉNOVATIONS,RENOVATIE,RISTRUTTURAZIONE,РЕМОНТ,,RENOVERING,RENOVERING,RENOVASJON,REMONTTI,,RENOWACJA,ΑΝΑΚΑΙΝΙΣΗ,RENOVACE,REMONTAS,,,,FELÚJÍTÁS
,3,RESOURCES.JPG,,2,RESOURCES,RECURSOS,RESSOURCEN,RESSOURCES,HULPBRONNEN,RISORSE,РЕСУРСЫ,,RESURSER,RESSOURCER,RESSURS,RESURSSIT,,ŹRÓDŁA,ΠΟΡΟΙ,ZDROJE,IŠTEKLIAI,,,,ERŐFORRÁSOK
